Date,MarketReturn
19371009,1.521066674
19371011,1.462216604
19371013,1.448925055
19371014,1.427640346
19371015,1.407239366
19371016,1.40697199
19371018,1.291614357
19371019,1.29769786
19371020,1.410221242
19371021,1.447747229
19371022,1.416345592
19371023,1.355173626
19371025,1.42646931
19371026,1.408082121
19371027,1.403871955
19371028,1.438982793
19371029,1.476266837
19371030,1.476133973
19371101,1.447216508
19371103,1.38673733
19371104,1.375934647
19371105,1.378700275
19371106,1.343557205
19371108,1.337658989
19371109,1.359609973
19371110,1.427604068
19371112,1.430901833
19371113,1.432633225
19371115,1.397977827
19371116,1.385689602
19371117,1.379190717
19371118,1.353965319
19371119,1.284249645
19371120,1.30969063
19371122,1.25626835
19371123,1.263441642
19371124,1.241975768
19371126,1.291170429
19371127,1.35057718
19371129,1.331547548
19371130,1.353531398
19371201,1.338236493
19371202,1.359915924
19371203,1.382218545
19371204,1.384430095
19371206,1.365048073
19371207,1.380746126
19371208,1.394829737
19371209,1.374883672
19371210,1.362097253
19371211,1.362369673
19371213,1.325040744
19371214,1.32848585
19371215,1.336191068
19371216,1.35222536
19371217,1.344652898
19371218,1.35944408
19371220,1.378340353
19371221,1.382613208
19371222,1.365192282
19371223,1.355362897
19371224,1.351838954
19371227,1.312905992
19371228,1.269842675
19371229,1.276572842
19371230,1.29827458
19371231,1.295158721
19380103,1.297360491
19380104,1.33874629
19380105,1.337943043
19380106,1.389186261
19380107,1.382657086
19380108,1.413905136
19380110,1.440486552
19380111,1.450569958
19380112,1.440996197
19380113,1.424712939
19380114,1.425282825
19380115,1.449655161
19380117,1.423706334
19380118,1.411889571
19380119,1.396499975
19380120,1.417307824
19380121,1.397890707
19380122,1.390202308
19380124,1.387977985
19380125,1.371738642
19380126,1.322356051
19380127,1.303578595
19380128,1.289108873
19380129,1.28730412
19380131,1.300949544
19380201,1.321374452
19380202,1.306839333
19380203,1.257702174
19380204,1.278202719
19380205,1.300315626
19380207,1.285231965
19380208,1.325202679
19380209,1.323082355
19380210,1.331947007
19380211,1.326885608
19380214,1.337500693
19380215,1.327335688
19380216,1.323088213
19380217,1.354313095
19380218,1.339415651
19380219,1.35468499
19380221,1.374598859
19380223,1.408139071
19380224,1.393353611
19380225,1.401156391
19380226,1.395551766
19380228,1.377270037
19380301,1.388150471
19380302,1.376767637
19380303,1.366028849
19380304,1.356330045
19380305,1.352939219
19380307,1.329533371
19380308,1.322619797
19380309,1.322884321
19380310,1.310846074
19380311,1.288299522
19380312,1.2916491
19380314,1.308182209
19380315,1.340363491
19380316,1.291708296
19380317,1.28137463
19380318,1.238320442
19380319,1.262343859
19380321,1.260955281
19380322,1.227035584
19380323,1.198936469
19380324,1.202653172
19380325,1.141197595
19380326,1.118259523
19380328,1.126870122
19380329,1.069287058
19380330,1.061588191
19380331,1.048636816
19380401,1.092260107
19380402,1.133547539
19380404,1.140915598
19380405,1.162707086
19380406,1.143871231
19380407,1.136893617
19380408,1.183733634
19380409,1.251561571
19380411,1.221398937
19380412,1.226406673
19380413,1.231680221
19380414,1.246829888
19380416,1.293461326
19380418,1.271472483
19380419,1.241847175
19380420,1.235637939
19380421,1.242433947
19380422,1.275358447
19380423,1.267451225
19380425,1.248946437
19380426,1.228338821
19380427,1.23718286
19380428,1.206253289
19380429,1.202513903
19380430,1.200589881
19380502,1.185702567
19380503,1.211788023
19380504,1.226450658
19380505,1.226205368
19380506,1.27010352
19380507,1.271627644
19380509,1.290447733
19380510,1.276252808
19380511,1.282634072
19380512,1.275451322
19380513,1.260656086
19380514,1.26027789
19380516,1.24313811
19380517,1.247862035
19380518,1.252978269
19380519,1.233933
19380520,1.228380301
19380521,1.213762576
19380523,1.218617626
19380524,1.203994214
19380525,1.185934301
19380526,1.156641724
19380527,1.154212776
19380528,1.167832487
19380531,1.154402413
19380601,1.182569832
19380602,1.181978547
19380603,1.170513356
19380604,1.193221315
19380606,1.202647763
19380607,1.198679025
19380608,1.20239493
19380609,1.226563068
19380610,1.21589197
19380611,1.212122705
19380613,1.190183284
19380614,1.198752603
19380615,1.203787364
19380616,1.213056527
19380617,1.20517166
19380618,1.20601528
19380620,1.262577396
19380621,1.292626738
19380622,1.328432499
19380623,1.365362923
19380624,1.379426161
19380625,1.4057732
19380627,1.396916829
19380628,1.393005462
19380629,1.452486795
19380630,1.430989991
19380701,1.467194037
19380702,1.492429775
19380705,1.470789543
19380706,1.491086439
19380707,1.48989357
19380708,1.469928996
19380709,1.475955705
19380711,1.453373582
19380712,1.487382524
19380713,1.486787571
19380714,1.47013555
19380715,1.487630164
19380716,1.500721309
19380718,1.526533715
19380719,1.560422764
19380720,1.550123974
19380721,1.548728862
19380722,1.552290939
19380723,1.573557324
19380725,1.581582467
19380726,1.566082959
19380727,1.519413686
19380728,1.543572364
19380729,1.531223785
19380730,1.536123701
19380801,1.524602773
19380802,1.535427453
19380803,1.524218833
19380804,1.531992349
19380805,1.561713
19380806,1.578267158
19380808,1.566745808
19380809,1.556405286
19380810,1.543954043
19380811,1.508906286
19380812,1.480237067
19380813,1.473724024
19380815,1.481976878
19380816,1.499464206
19380817,1.501863348
19380818,1.498409063
19380819,1.518937267
19380820,1.521063779
19380822,1.514371098
19380823,1.546627203
19380824,1.549411132
19380825,1.556848305
19380826,1.545483313
19380827,1.530183028
19380829,1.476014549
19380830,1.492988716
19380831,1.494631003
19380901,1.481044808
19380902,1.511124828
19380903,1.524740062
19380906,1.509507909
19380907,1.528542804
19380908,1.51785829
19380909,1.488882375
19380910,1.473115111
19380912,1.48859755
19380913,1.421030108
19380914,1.391771098
19380915,1.440079472
19380916,1.413164387
19380917,1.381523637
19380919,1.418976742
19380920,1.46851322
19380921,1.476311026
19380922,1.454624017
19380923,1.413472703
19380924,1.404016571
19380926,1.366402967
19380927,1.364640307
19380928,1.417329069
19380929,1.466808027
19380930,1.507159916
19381001,1.532178771
19381003,1.544589419
19381004,1.544743878
19381005,1.588305655
19381006,1.58417606
19381007,1.584809731
19381008,1.600816309
19381010,1.597294513
19381011,1.588030205
19381013,1.626301733
19381014,1.617357073
19381015,1.630781137
19381017,1.611700998
19381018,1.627334497
19381019,1.60813195
19381020,1.62775116
19381021,1.631494988
19381022,1.648951984
19381024,1.652084993
19381025,1.653737078
19381026,1.638191949
19381027,1.642287429
19381028,1.625864555
19381029,1.620499202
19381031,1.6247125
19381101,1.620439506
19381102,1.62314564
19381103,1.62715481
19381104,1.623851685
19381105,1.62851214
19381107,1.654030925
19381109,1.694008852
19381110,1.687690199
19381112,1.695909251
19381114,1.666519143
19381115,1.657636596
19381116,1.620290044
19381117,1.634337958
19381118,1.604543977
19381119,1.608667655
19381121,1.607493328
19381122,1.597960893
19381123,1.603505817
19381125,1.607145775
19381126,1.585883237
19381128,1.559509998
19381129,1.564453645
19381130,1.595382894
19381201,1.589958592
19381202,1.574853985
19381203,1.574539014
19381205,1.568398312
19381206,1.578279222
19381207,1.582382747
19381208,1.567824826
19381209,1.559358572
19381210,1.569494403
19381212,1.576086279
19381213,1.587906926
19381214,1.619665065
19381215,1.624200127
19381216,1.616566387
19381217,1.611231718
19381219,1.601886574
19381220,1.597241102
19381221,1.584622898
19381222,1.593338324
19381223,1.606563032
19381224,1.61314994
19381227,1.598147646
19381228,1.610293568
19381229,1.647491349
19381230,1.656223053
19381231,1.663013568
19390103,1.651372473
19390104,1.666730237
19390105,1.649062896
19390106,1.650052334
19390107,1.633716816
19390109,1.618849993
19390110,1.621763923
19390111,1.594680466
19390112,1.582401426
19390113,1.573381738
19390114,1.604692034
19390116,1.60356875
19390117,1.612067664
19390118,1.612551285
19390119,1.624645419
19390120,1.622208451
19390121,1.590575386
19390123,1.526634256
19390124,1.526023602
19390125,1.52266635
19390126,1.480945292
19390127,1.511748954
19390128,1.507818407
19390130,1.543704485
19390131,1.564390125
19390201,1.548746224
19390202,1.577243154
19390203,1.56793742
19390204,1.580167332
19390206,1.585539901
19390207,1.57079438
19390208,1.585716926
19390209,1.56922547
19390210,1.570480851
19390211,1.580531928
19390214,1.575632279
19390215,1.578941107
19390216,1.594098941
19390217,1.585331397
19390218,1.595953118
19390220,1.560203768
19390221,1.562544073
19390223,1.566919197
19390224,1.599354424
19390225,1.611509518
19390227,1.610542612
19390228,1.619400596
19390301,1.618105076
19390302,1.617943266
19390303,1.638167556
19390304,1.641607708
19390306,1.630280615
19390307,1.637616878
19390308,1.66398251
19390309,1.66298412
19390310,1.673627218
19390311,1.667434798
19390313,1.656096241
19390314,1.662058188
19390315,1.623166026
19390316,1.624139926
19390317,1.577851938
19390318,1.551028455
19390320,1.542497798
19390321,1.566869263
19390322,1.520803307
19390323,1.537227983
19390324,1.558288006
19390325,1.553613142
19390327,1.551127361
19390328,1.530187142
19390329,1.538909208
19390330,1.494896405
19390331,1.424486784
19390401,1.450127547
19390403,1.451287649
19390404,1.421971638
19390405,1.433063017
19390406,1.38605855
19390408,1.328814332
19390410,1.351935701
19390411,1.349367023
19390412,1.387284237
19390413,1.402683092
19390414,1.385850895
19390415,1.428396517
19390417,1.40254254
19390418,1.386413301
19390419,1.40194113
19390420,1.418484035
19390421,1.42245579
19390422,1.421744563
19390424,1.40923321
19390425,1.41007875
19390426,1.419103254
19390427,1.431875184
19390428,1.420706557
19390429,1.420990699
19390501,1.415733033
19390502,1.431589243
19390503,1.460793663
19390504,1.45918679
19390505,1.454517393
19390506,1.458153686
19390508,1.454508302
19390509,1.478507689
19390510,1.470080195
19390511,1.470521219
19390512,1.463315665
19390513,1.465803302
19390515,1.468441748
19390516,1.436723406
19390517,1.426810015
19390518,1.43037704
19390519,1.441677018
19390520,1.451192087
19390522,1.462946742
19390523,1.457094955
19390524,1.491919525
19390525,1.496246092
19390526,1.502231076
19390527,1.510042677
19390529,1.520914985
19390531,1.517264789
19390601,1.497236894
19390602,1.504423631
19390603,1.507883805
19390605,1.507280651
19390606,1.523559283
19390607,1.527672893
19390608,1.524770314
19390609,1.542305173
19390610,1.541688251
19390612,1.528583901
19390613,1.519718114
19390614,1.512271495
19390615,1.483235882
19390616,1.483829177
19390617,1.491693471
19390619,1.502433664
19390620,1.515054107
19390621,1.515508623
19390622,1.50959814
19390623,1.513070216
19390624,1.511405838
19390626,1.484653955
19390627,1.488217124
19390628,1.464108007
19390629,1.429555058
19390630,1.435702145
19390701,1.449484885
19390703,1.454847979
19390705,1.475506821
19390706,1.478605385
19390707,1.474169569
19390708,1.474022152
19390710,1.478886425
19390711,1.493231623
19390712,1.519213854
19390713,1.529696429
19390714,1.522200917
19390715,1.525701979
19390717,1.580169539
19390718,1.591704777
19390719,1.576583582
19390720,1.559556479
19390721,1.586224895
19390722,1.603197501
19390724,1.593097357
19390725,1.586565658
19390726,1.595609082
19390727,1.598002496
19390728,1.593208488
19390729,1.589384788
19390731,1.582550433
19390801,1.583499963
19390802,1.597118063
19390803,1.594243251
19390804,1.566343994
19390805,1.573392542
19390807,1.557658616
19390808,1.561085465
19390809,1.550313976
19390810,1.524268701
19390811,1.524725981
19390812,1.538296043
19390814,1.551986877
19390815,1.566420355
19390816,1.533368886
19390817,1.529382127
19390818,1.501853248
19390819,1.496296391
19390821,1.465771945
19390822,1.48849141
19390823,1.448450991
19390824,1.441063891
19390825,1.469596956
19390826,1.50163417
19390828,1.475205409
19390829,1.506774804
19390830,1.499542285
19390831,1.477049151
19390901,1.483548167
19390902,1.515296098
19390905,1.648490625
19390906,1.638269983
19390907,1.643020966
19390908,1.675388479
19390909,1.682257572
19390911,1.720444819
19390912,1.731111577
19390913,1.717608906
19390914,1.721215885
19390915,1.719666791
19390916,1.700750456
19390918,1.647857117
19390919,1.70306033
19390920,1.704763391
19390921,1.71874245
19390922,1.710836235
19390923,1.718021747
19390925,1.716475528
19390926,1.73175216
19390927,1.731232634
19390928,1.707860994
19390929,1.693685747
19390930,1.726543251
19391002,1.71134967
19391003,1.694920714
19391004,1.694242745
19391005,1.700172595
19391006,1.69864244
19391007,1.684713572
19391009,1.688082999
19391010,1.69584818
19391011,1.704327421
19391013,1.695805784
19391014,1.692414173
19391016,1.696306725
19391017,1.740580331
19391018,1.73361801
19391019,1.732577839
19391020,1.72547427
19391021,1.737034947
19391023,1.733734581
19391024,1.738762411
19391025,1.757193293
19391026,1.745595817
19391027,1.738962553
19391028,1.734615146
19391030,1.732360147
19391031,1.717115377
19391101,1.715741685
19391102,1.717629001
19391103,1.73240061
19391104,1.729628769
19391106,1.719250997
19391108,1.707044315
19391109,1.687925418
19391110,1.69265161
19391113,1.69299014
19391114,1.70331738
19391115,1.699740413
19391116,1.718437558
19391117,1.713454089
19391118,1.719279833
19391120,1.720139473
19391121,1.709302594
19391122,1.707080501
19391124,1.688131907
19391125,1.68880716
19391127,1.690158206
19391128,1.687453952
19391129,1.66922945
19391130,1.654206385
19391201,1.666282091
19391202,1.668115002
19391204,1.666280075
19391205,1.667946355
19391206,1.691464399
19391207,1.696369646
19391208,1.685343243
19391209,1.684332037
19391211,1.670352081
19391212,1.666510271
19391213,1.688508207
19391214,1.687326251
19391215,1.688844845
19391216,1.687662653
19391218,1.684793627
19391219,1.680413163
19391220,1.685622444
19391221,1.686128131
19391222,1.691860967
19391223,1.693552827
19391226,1.686947971
19391227,1.676320199
19391228,1.690904185
19391229,1.700711429
19391230,1.704452994
19400102,1.722690641
19400103,1.742501584
19400104,1.737622579
19400105,1.728586942
19400106,1.727204072
19400108,1.729103997
19400109,1.714060792
19400110,1.716631883
19400111,1.693629016
19400112,1.666192226
19400113,1.660193934
19400115,1.653719178
19400116,1.664468352
19400117,1.667963736
19400118,1.663960623
19400119,1.66745494
19400120,1.666120976
19400122,1.661122613
19400123,1.664278746
19400124,1.683750808
19400125,1.676679054
19400126,1.676846722
19400127,1.675169875
19400129,1.673662222
19400130,1.666800207
19400131,1.663133247
19400201,1.66230168
19400202,1.664795133
19400203,1.668790641
19400205,1.662449237
19400206,1.673088912
19400207,1.680450503
19400208,1.699439594
19400209,1.703688193
19400210,1.700621554
19400213,1.698920932
19400214,1.696542443
19400215,1.69840864
19400216,1.699088003
19400217,1.704015358
19400219,1.701288934
19400220,1.706733058
19400221,1.705367672
19400223,1.697181907
19400224,1.688865716
19400226,1.687852396
19400227,1.685320618
19400228,1.687511535
19400229,1.687174032
19400301,1.68211251
19400302,1.682280721
19400304,1.686149967
19400305,1.692220107
19400306,1.704065648
19400307,1.708496218
19400308,1.705250076
19400309,1.705761651
19400311,1.708490869
19400312,1.709003417
19400313,1.706610812
19400314,1.705416184
19400315,1.685121732
19400316,1.677033147
19400318,1.676026927
19400319,1.687423911
19400320,1.697210969
19400321,1.696701806
19400323,1.696532136
19400325,1.693139071
19400326,1.689414166
19400327,1.710869725
19400328,1.708303421
19400329,1.714624143
19400330,1.72216849
19400401,1.71941302
19400402,1.723711553
19400403,1.74715403
19400404,1.759558823
19400405,1.754632059
19400406,1.765159851
19400408,1.767101527
19400409,1.753848265
19400410,1.743325176
19400411,1.747509156
19400412,1.736674599
19400413,1.739800614
19400415,1.741366434
19400416,1.720470037
19400417,1.724943259
19400418,1.712178679
19400419,1.7104665
19400420,1.721242439
19400422,1.725373421
19400423,1.734345363
19400424,1.728622023
19400425,1.730004921
19400426,1.718067887
19400427,1.720473182
19400429,1.72443027
19400430,1.726154701
19400501,1.708012815
19400502,1.716023395
19400503,1.717722258
19400504,1.714613181
19400506,1.71270996
19400507,1.715090627
19400508,1.716617058
19400509,1.720548111
19400510,1.676656928
19400511,1.678484484
19400513,1.584808265
19400514,1.470527741
19400515,1.477277464
19400516,1.499274125
19400517,1.433291071
19400518,1.405470891
19400520,1.412203097
19400521,1.313475978
19400522,1.315695753
19400523,1.319892822
19400524,1.317239837
19400525,1.332638371
19400527,1.355546425
19400528,1.322999755
19400529,1.340847022
19400531,1.346465171
19400601,1.342560422
19400603,1.328329281
19400604,1.341081242
19400605,1.318685186
19400606,1.333190723
19400607,1.347322544
19400608,1.345032096
19400610,1.305488152
19400611,1.355096702
19400612,1.420276854
19400613,1.397126341
19400614,1.423252604
19400615,1.435207925
19400617,1.425735553
19400618,1.434004819
19400619,1.439023836
19400620,1.428950669
19400621,1.429236459
19400622,1.4355251
19400624,1.447296406
19400625,1.41314021
19400626,1.403813485
19400627,1.418693908
19400628,1.436995059
19400629,1.435989163
19400701,1.427516827
19400702,1.425375552
19400703,1.428226303
19400705,1.435081789
19400706,1.438238969
19400708,1.435362491
19400709,1.432922375
19400710,1.433638836
19400711,1.434642383
19400712,1.433494669
19400713,1.434354766
19400715,1.439088137
19400716,1.453335109
19400717,1.450137772
19400718,1.452022951
19400719,1.442730004
19400720,1.439700271
19400722,1.438980421
19400723,1.439987707
19400724,1.433651761
19400725,1.434511953
19400726,1.439819647
19400727,1.442555304
19400729,1.450200847
19400730,1.482105266
19400731,1.481364213
19400801,1.479882849
19400802,1.480178826
19400803,1.481362969
19400805,1.479585333
19400806,1.468488443
19400807,1.466138862
19400808,1.468044842
19400809,1.477440329
19400810,1.486009483
19400812,1.488981502
19400813,1.441929686
19400814,1.436594547
19400815,1.445214114
19400816,1.424836595
19400817,1.434952935
19400819,1.435239925
19400820,1.449161753
19400821,1.469015269
19400822,1.481208095
19400823,1.465359169
19400824,1.468143351
19400826,1.469024237
19400827,1.467261408
19400828,1.485015271
19400829,1.482342244
19400830,1.50605972
19400831,1.514493654
19400903,1.519340034
19400904,1.544409144
19400905,1.5706641
19400906,1.564224377
19400907,1.561721618
19400909,1.524864988
19400910,1.523340123
19400911,1.51526642
19400912,1.498295436
19400913,1.499643902
19400914,1.508041908
19400916,1.51784418
19400917,1.52953158
19400918,1.539779442
19400919,1.538701596
19400920,1.538701596
19400921,1.548087676
19400923,1.578275386
19400924,1.574329697
19400925,1.571968203
19400926,1.563479575
19400927,1.538932945
19400928,1.548628223
19400930,1.550951165
19401001,1.570027864
19401002,1.576621981
19401003,1.578356266
19401004,1.568412621
19401005,1.569824193
19401007,1.562759984
19401008,1.54103762
19401009,1.532716017
19401010,1.531949659
19401011,1.539915797
19401014,1.535604033
19401015,1.542514251
19401016,1.550689576
19401017,1.558443024
19401018,1.559066402
19401019,1.557351428
19401021,1.549097466
19401022,1.556068405
19401023,1.565560422
19401024,1.557106395
19401025,1.556483553
19401026,1.56909107
19401028,1.564697615
19401029,1.568609359
19401030,1.578648459
19401031,1.5982237
19401101,1.599821923
19401102,1.605261318
19401104,1.609756049
19401106,1.563878002
19401107,1.638631371
19401108,1.629127309
19401109,1.651446353
19401112,1.644014844
19401113,1.637274383
19401114,1.6451333
19401115,1.628681967
19401116,1.616629721
19401118,1.616144732
19401119,1.614851816
19401120,1.586107454
19401122,1.588803836
19401123,1.588486076
19401125,1.588327227
19401126,1.583879911
19401127,1.558221056
19401128,1.561804965
19401129,1.563679131
19401130,1.572435734
19401202,1.571806759
19401203,1.567405701
19401204,1.567719182
19401205,1.563172796
19401206,1.566924411
19401207,1.578362959
19401209,1.580414831
19401210,1.579466582
19401211,1.584047035
19401212,1.588165557
19401213,1.591500705
19401214,1.591659855
19401216,1.579085742
19401217,1.572453582
19401218,1.561446407
19401219,1.5558252
19401220,1.556758695
19401221,1.558315454
19401223,1.552393855
19401224,1.558913909
19401226,1.557354995
19401227,1.563117209
19401228,1.568744431
19401230,1.578470646
19401231,1.583206058
19410102,1.577823158
19410103,1.597545947
19410104,1.601380057
19410106,1.606344335
19410107,1.604095453
19410108,1.608586921
19410109,1.616468997
19410110,1.619863581
19410111,1.616623854
19410113,1.614683906
19410114,1.60725636
19410115,1.598094998
19410116,1.577959001
19410117,1.575434267
19410118,1.575749354
19410120,1.571494831
19410121,1.559080022
19410122,1.566407698
19410123,1.566251057
19410124,1.569226934
19410125,1.573150001
19410127,1.573464631
19410128,1.56638404
19410129,1.539285596
19410130,1.515734527
19410131,1.516643968
19410201,1.507999097
19410203,1.499705102
19410204,1.498205397
19410205,1.520079196
19410206,1.525855497
19410207,1.523414128
19410208,1.526460956
19410210,1.523255388
19410211,1.506347253
19410213,1.485559661
19410214,1.445300994
19410215,1.451804849
19410217,1.459354234
19410218,1.454976171
19410219,1.44042641
19410220,1.46390536
19410221,1.471224887
19410224,1.483730298
19410225,1.493077799
19410226,1.493973646
19410227,1.488894136
19410228,1.494551933
19410301,1.491263919
19410303,1.478886428
19410304,1.484654086
19410305,1.479606262
19410306,1.499432986
19410307,1.49598429
19410308,1.496582683
19410310,1.521276298
19410311,1.514886937
19410312,1.51337205
19410313,1.507621236
19410314,1.509128858
19410315,1.518032718
19410317,1.518184521
19410318,1.520917253
19410319,1.517723327
19410320,1.517571555
19410321,1.506038011
19410322,1.49926084
19410324,1.504058475
19410325,1.507367403
19410326,1.504654142
19410327,1.513832532
19410328,1.50490092
19410329,1.503697
19410331,1.507305872
19410401,1.510019023
19410402,1.513341065
19410403,1.534073837
19410404,1.533613615
19410405,1.528859413
19410407,1.521673774
19410408,1.491848968
19410409,1.475438629
19410410,1.473077927
19410412,1.459230995
19410414,1.46229538
19410415,1.457469805
19410416,1.45819854
19410417,1.455719603
19410418,1.435776244
19410419,1.431756071
19410421,1.428319856
19410422,1.424749056
19410423,1.433440026
19410424,1.443760794
19410425,1.434809477
19410426,1.434522515
19410428,1.436674299
19410429,1.441127989
19410430,1.425419694
19410501,1.423994274
19410502,1.43011745
19410503,1.433263708
19410505,1.432547076
19410506,1.453892028
19410507,1.448948795
19410508,1.44822432
19410509,1.449817367
19410510,1.464025577
19410512,1.460219111
19410513,1.459342979
19410514,1.455840556
19410515,1.437788133
19410516,1.440807488
19410517,1.444841749
19410519,1.44556417
19410520,1.46291094
19410521,1.466129344
19410522,1.452054503
19410523,1.452344913
19410524,1.453652024
19410526,1.439987695
19410527,1.445891644
19410528,1.447482125
19410529,1.448784859
19410531,1.444583383
19410602,1.449350508
19410603,1.463119338
19410604,1.468240256
19410605,1.475434633
19410606,1.473073938
19410607,1.482059689
19410609,1.494805402
19410610,1.516181119
19410611,1.517545682
19410612,1.525588674
19410613,1.521622144
19410614,1.519187548
19410616,1.516301092
19410617,1.526005419
19410618,1.530430835
19410619,1.527523016
19410620,1.514233566
19410621,1.516959186
19410623,1.53652796
19410624,1.529459931
19410625,1.532365905
19410626,1.539721261
19410627,1.534024293
19410628,1.533103878
19410630,1.528811187
19410701,1.52531021
19410702,1.536002634
19410703,1.542776406
19410705,1.545723109
19410707,1.567378689
19410708,1.591218519
19410709,1.591711797
19410710,1.592682741
19410711,1.594769156
19410712,1.595423011
19410714,1.598151184
19410715,1.601363468
19410716,1.594813892
19410717,1.585101475
19410718,1.58908008
19410719,1.594498843
19410721,1.615881072
19410722,1.615735643
19410723,1.613651344
19410724,1.609310622
19410725,1.606751818
19410726,1.614480294
19410728,1.627896626
19410729,1.622703635
19410730,1.619636725
19410731,1.618519176
19410801,1.614149174
19410802,1.6133421
19410804,1.615762113
19410805,1.614146351
19410806,1.613984936
19410807,1.614307733
19410808,1.603814733
19410809,1.59258803
19410811,1.586536195
19410812,1.584473698
19410813,1.583047672
19410814,1.586213767
19410815,1.574158543
19410816,1.577464275
19410818,1.583774133
19410819,1.584407642
19410820,1.591537477
19410821,1.59169663
19410822,1.591059952
19410823,1.592014588
19410825,1.593288199
19410826,1.602369942
19410827,1.605414445
19410828,1.610712313
19410829,1.611839811
19410830,1.615708227
19410902,1.620555352
19410903,1.615045463
19410904,1.613107409
19410905,1.61117168
19410906,1.612782852
19410908,1.615685861
19410909,1.61116194
19410910,1.601817201
19410911,1.611428104
19410912,1.613361818
19410913,1.615136516
19410915,1.615944084
19410916,1.619499161
19410917,1.64152435
19410918,1.635122405
19410919,1.621714401
19410920,1.616038401
19410922,1.619593685
19410923,1.624776385
19410924,1.616977458
19410925,1.592884494
19410926,1.586831533
19410927,1.592385443
19410929,1.593659352
19410930,1.601627649
19411001,1.601467486
19411002,1.59730367
19411003,1.594747984
19411004,1.597140106
19411006,1.594424968
19411007,1.576886294
19411008,1.57609785
19411009,1.556239018
19411010,1.556083394
19411011,1.55732826
19411014,1.55016455
19411015,1.542103695
19411016,1.516350563
19411017,1.52135452
19411018,1.535807388
19411020,1.536728872
19411021,1.548408012
19411022,1.541595016
19411023,1.54668228
19411024,1.554879696
19411025,1.550370545
19411027,1.536727284
19411028,1.537188302
19411029,1.53349905
19411030,1.531965551
19411031,1.517411879
19411101,1.522115855
19411103,1.5292698
19411105,1.539974689
19411106,1.528270881
19411107,1.525367166
19411108,1.52658746
19411110,1.517580594
19411112,1.492236998
19411113,1.493430788
19411114,1.505079548
19411115,1.507186659
19411117,1.504021567
19411118,1.502066339
19411119,1.508975844
19411121,1.517426109
19411122,1.519853991
19411124,1.522741713
19411125,1.514823456
19411126,1.503159316
19411127,1.499702049
19411128,1.491003778
19411129,1.487574469
19411201,1.482367958
19411202,1.505048188
19411203,1.517239078
19411204,1.521639072
19411205,1.516009007
19411206,1.524801859
19411208,1.461522582
19411209,1.410515444
19411210,1.400641836
19411211,1.427954352
19411212,1.422813716
19411213,1.427082157
19411215,1.434360276
19411216,1.433356224
19411217,1.407412476
19411218,1.395730953
19411219,1.395451807
19411220,1.392800448
19411222,1.379568844
19411223,1.373912612
19411224,1.377896958
19411226,1.371834212
19411227,1.377870282
19411229,1.371256505
19411230,1.421307367
19411231,1.414627223
19420102,1.441094898
19420103,1.458258338
19420105,1.472855504
19420106,1.466978811
19420107,1.45731142
19420108,1.437506558
19420109,1.434070917
19420110,1.427345125
19420112,1.433354248
19420113,1.457878939
19420114,1.461392427
19420115,1.459507231
19420116,1.446386261
19420117,1.441772289
19420119,1.445679492
19420120,1.444103701
19420121,1.425344794
19420122,1.425501582
19420123,1.427796639
19420124,1.432665426
19420126,1.446719874
19420127,1.448470405
19420128,1.441821926
19420129,1.44025034
19420130,1.432343365
19420131,1.425912144
19420202,1.430631913
19420203,1.435081178
19420204,1.44413654
19420205,1.44169595
19420206,1.42974429
19420207,1.430044537
19420209,1.414185343
19420210,1.394118053
19420211,1.391204346
19420213,1.392470342
19420214,1.399725112
19420216,1.396519742
19420217,1.373630783
19420218,1.373369793
19420219,1.377228963
19420220,1.373524217
19420221,1.376697058
19420224,1.380290237
19420225,1.372712443
19420226,1.378766105
19420227,1.389534269
19420228,1.391632465
19420302,1.37813363
19420303,1.394257794
19420304,1.3818489
19420305,1.361121166
19420306,1.327093137
19420307,1.334126731
19420309,1.332525778
19420310,1.322531835
19420311,1.30071006
19420312,1.300579989
19420313,1.306692715
19420314,1.306954053
19420316,1.318324554
19420317,1.339417746
19420318,1.330979415
19420319,1.328583652
19420320,1.318353558
19420321,1.319540076
19420323,1.321915248
19420324,1.329978931
19420325,1.322265053
19420326,1.316975993
19420327,1.304069628
19420328,1.303939221
19420330,1.305503948
19420331,1.299890281
19420401,1.305089842
19420402,1.315269543
19420404,1.316979394
19420406,1.332256355
19420407,1.328925714
19420408,1.321217945
19420409,1.303249381
19420410,1.302858406
19420411,1.299210402
19420413,1.298690718
19420414,1.27739219
19420415,1.279563757
19420416,1.278156237
19420417,1.258344815
19420418,1.266775725
19420420,1.271336118
19420421,1.274133058
19420422,1.270565485
19420423,1.242613044
19420424,1.232175095
19420425,1.234639445
19420427,1.226490825
19420428,1.214716513
19420429,1.233180204
19420430,1.243168963
19420501,1.251883578
19420502,1.260408905
19420504,1.262942327
19420505,1.267122666
19420506,1.26396753
19420507,1.274218307
19420508,1.276906908
19420509,1.284070355
19420511,1.291659211
19420512,1.283276343
19420513,1.267504877
19420514,1.270052562
19420515,1.279717662
19420516,1.288688482
19420518,1.287283812
19420519,1.27970171
19420520,1.28150609
19420521,1.302407454
19420522,1.299815663
19420523,1.300608551
19420525,1.29802034
19420526,1.299071736
19420527,1.318440896
19420528,1.320168053
19420529,1.317540919
19420601,1.322824258
19420602,1.321250097
19420603,1.32998356
19420604,1.3510106
